aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T13609	1	0	P_312	34	1641439997	P_34
T13610	1	0	P_195	34	1641440129	P_34
T13611	1	0	P_197	34	1641440270	P_34
T2144	1	1	P_279	33	1641440299	P_1299,P_1297_1
T13612	1	0	P_313	34	1641440412	P_34
T2142	1	1	P_305	33	1641440428	P_1299,P_1297_1
T13613	1	0	P_299	34	1641440574	P_34
T2146	1	1	P_1454	33	1641440710	P_1375_1
T13614	1	0	P_267	34	1641440712	P_34
T2145	1	1	P_318	33	1641440718	P_1299,P_1297_1
T2143	1	1	P_306	33	1641440816	P_1299,P_1297_1
T2149	1	1	P_280	33	1641440909	P_1299,P_1297_1
T2147	1	1	P_862	33	1641440934	P_1375_1
T2148	1	1	P_1204	33	1641441174	P_1375_1
T2152	1	1	P_864	33	1641441291	P_1375_1
T2154	1	1	P_274	33	1641441523	P_1299,P_1297_1
T2150	1	1	P_304	33	1641441529	P_1299,P_1297_1
