aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T20488	1	0	P_304	33	1643124786	P_1163
T20489	1	0	P_263	34	1643124937	P_34
T8962	1	1	P_302	33	1643124950	P_1299,P_1297_1
T20490	1	0	P_275	33	1643125034	P_1151
T8964	1	1	P_198	33	1643125207	P_1299,P_1297_1
T20491	1	0	P_1351	34	1643125247	P_34
T8963	1	1	P_312	33	1643125321	P_1299,P_1297_1
T20492	1	0	P_204	34	1643125346	P_34
T20493	1	0	P_317	34	1643125478	P_34
T20494	1	0	P_273	33	1643125587	P_1163
T20495	1	0	P_274	34	1643125748	P_34
T20496	1	0	P_196	34	1643125901	P_34
T20497	1	0	P_407	34	1643126048	P_34
T20498	1	0	P_1124	34	1643126185	P_34
T8966	2	1	P_1426	33	1643126276	P_1375_1
T20499	1	0	P_276	34	1643126388	P_34
